LivingPlace,HouseholdID,HHeadSex,HHeadAge,HouseholdSize,FlowIncome,EducExpenditure,FamilyID
1703473401,1,Male,56,4,41558.059,15677.41,48821
1107893204,1,Male,56,2,39857.711,0,32108
3004668901,1,Female,56,1,23169.471,0,81316
701441506,1,Male,56,4,21578.73,11032.25,19166
1001607706,1,Male,56,3,43278.672,0,28884
160175913,1,Male,56,4,36710.781,4441.9302,2291
1702467011,1,Female,56,1,9705.71,0,48191
2660402915,1,Female,56,5,25257.9,0,74011
701959802,1,Male,56,1,56262.289,0,19263
100927006,1,Male,56,4,102736.28,6387.0898,563
916269903,1,Female,56,2,131099.55,0,27099
3100429805,1,Female,56,2,51325.969,0,83736
401284202,1,Female,56,4,102033.2,0,10880
1360281513,1,Male,56,5,35767.25,0,37873
160179405,1,Female,56,9,96749.148,0,2309
1960141816,1,Female,56,1,29386.641,0,54257
2001278603,1,Female,56,3,62695.07,0,55589
160196313,1,Male,56,2,55999.66,0,2427
2260035007,1,Male,56,7,51262.52,4877.4102,61814
2900172513,1,Male,56,1,10173.91,0,78819
401025306,1,Male,56,3,137713.88,3512.8999,10511
1800524403,1,Male,56,2,83385.672,36870.961,49994
201732206,1,Female,56,2,87668.219,0,3027
3009296906,1,Male,56,1,11363.74,0,81995
500446302,1,Female,56,1,18987.76,0,11914
260231912,1,Male,56,3,33131.48,0,6038
160085802,1,Male,56,3,31336.961,0,2074
2060319814,1,Male,56,3,4573.77,1800,56583
2600160702,1,Male,56,3,766991.81,0,71946
2505081307,1,Female,56,3,38505.488,0,71141
3202611817,1,Male,56,2,20247.539,0,87943
2105980311,1,Female,56,3,21860.789,0,58747
101037806,1,Female,56,2,55905.352,0,656
901717705,1,Male,56,6,10809.83,0,25793
3008744808,1,Female,56,3,138446.06,6807,81910
1801651211,1,Male,56,3,143738.38,0,50863
601504813,1,Male,56,4,35371.301,0,17607
1101422502,1,Male,56,5,69055.82,11758.06,31127
702588514,1,Male,56,5,43941.238,22732.24,19350
503524304,1,Male,56,2,25729.82,0,13244
2300265704,1,Male,56,10,23655.711,0,63900
504657906,1,Male,56,3,53505.328,0,13652
2102326501,1,Male,56,2,25944.42,0,58159
3260702519,1,Male,56,4,39613.871,0,88843
1003268011,1,Female,56,3,14684.94,0,29549
860543014,1,Male,56,1,11044.86,0,24846
300583004,1,Male,56,2,37855.211,0,7455
1702514020,1,Female,56,3,31729.01,0,48236
3160118803,1,Male,56,4,17850.58,5100,85670
400569802,1,Female,56,2,12986.54,0,10076
2360121909,1,Male,56,4,24567.359,580.64001,65753
2260112008,1,Male,56,8,180086.7,0,62085
101532406,1,Male,56,3,96083,11903.22,991
2901115323,1,Male,56,3,28697.59,0,79595
1801260510,1,Male,56,8,85116.438,5893.5298,50465
2602765306,1,Male,56,3,52731.398,0,72567
260396306,1,Male,56,4,60475.43,0,6723
762085808,1,Female,56,7,45113.09,0,20756
2260419216,1,Male,56,4,40812.031,0,63023
1201756204,1,Female,56,3,22015.75,0,34404
1604199023,1,Female,56,3,35198.75,870.96002,45866
401435009,1,Male,56,4,27599.359,0,11100
201741703,1,Male,56,3,26404.99,0,3030
860048821,1,Male,56,4,118131.12,0,24007
2601699403,1,Female,56,3,33583.809,0,72295
804038902,1,Male,56,1,23415.141,0,22162
500679203,1,Male,56,5,69084.844,0,12001
1519152901,1,Male,56,4,60652.148,1451.61,42779
3101844806,1,Female,56,4,40054.16,0,84231
203561704,1,Male,56,1,76721.313,0,3428
800662806,1,Male,56,4,139440.41,0,21224
2161648706,1,Male,56,2,32429.26,0,59821
1760363316,1,Female,56,2,7712.4702,0,49553
3006660201,1,Male,56,5,46880.109,174.19,81527
2060208911,1,Female,56,3,36696.969,0,56500
1528381401,1,Female,56,1,40684.578,0,43494
300210605,1,Male,56,2,15080.77,0,7048
3201518606,1,Male,56,2,14016.37,0,87378
1524916619,1,Male,56,4,38065.559,0,43192
905960403,1,Female,56,3,33749.988,2322.5801,26149
300974820,1,Male,56,1,26065.57,0,7907
2804039505,1,Male,56,2,172868.16,0,77206
1161499923,1,Male,56,1,11344.18,0,33740
960018617,1,Female,56,6,19131.109,0,27837
2504831610,1,Male,56,3,61180.309,0,70946
860084916,1,Female,56,2,79176.008,0,24119
1521787806,1,Male,56,2,12639.34,0,42960
2700435801,1,Female,56,3,69516.367,0,74507
2302513204,1,Male,56,3,76246.75,0,64976
600407404,1,Male,56,1,27751.039,0,16021
1960017509,1,Male,56,9,66199.469,0,53829
300993523,1,Male,56,4,103890.72,0,7936
1561021410,1,Female,56,6,80627.609,1016.12,44232
2760236708,1,Male,56,4,29278.971,600,75787
1801759302,1,Male,56,6,68365.844,0,51043
2803456001,1,Male,56,3,25983.07,0,77115
1702544402,2,Male,56,1,2068.8799,0,48281
2460471018,1,Male,56,3,17998.359,0,67718
2303061412,1,Male,56,2,24763.971,0,65318
1203453210,2,Female,56,4,19619.721,580.64001,34848
960008411,1,Male,56,4,35318.352,4093.54,27735
601447408,1,Male,56,4,21894.211,174.17999,17393
1604836013,1,Male,56,7,37306.422,5312.8701,46035
504868404,1,Female,56,6,57895.512,3193.54,13769
505897523,1,Female,56,2,40291.219,0,14328
808990513,1,Female,56,2,47887.43,0,23874
101963801,1,Female,56,5,181536.44,0,1242
504778704,1,Female,56,3,60073.699,11430,13704
960008740,1,Male,56,6,40106.539,0,27747
400771602,1,Male,56,7,212395.75,0,10271
460156005,1,Male,56,3,8219.2002,0,11437
2660735422,1,Male,56,5,194034.64,0,74305
761592006,1,Male,56,4,11908.66,0,20553
1800039906,1,Male,56,4,31423.49,78.379997,49696
3160023510,1,Male,56,4,50016.719,2787.0901,85458
2202537801,1,Female,56,4,57390.02,0,61331
2202595323,1,Female,56,1,6251.3901,0,61393
600407403,1,Male,56,5,54781.012,0,16020
1900549401,1,Male,56,1,31152.689,0,51864
2003131905,1,Male,56,4,21806.141,1068.38,56062
500062006,1,Male,56,3,58266.141,0,11715
500116801,1,Male,56,1,54013.328,0,11741
300010502,1,Male,56,4,38950.379,0,6825
1361461218,1,Male,56,3,11956.16,0,38611
1903415606,1,Female,56,2,145647.5,0,52423
160122013,1,Male,56,5,42742.871,0,2138
3200644904,1,Male,56,3,105301.86,0,86882
2605257713,1,Male,56,2,36063.922,0,73116
2360031506,1,Male,56,4,34806.148,725.79999,65601
1001379502,1,Male,56,4,69246.633,0,28823
401286705,1,Male,56,6,90510.18,3360,10887
1703313604,1,Male,56,5,97426.633,0,48701
1909043006,1,Male,56,6,284453,75483.859,53165
400357505,1,Female,56,2,16572.869,8999.9902,9864
300961823,1,Male,56,10,190583.2,12000,7875
3201384413,1,Male,56,9,79261.273,3396.77,87217
201827206,1,Male,56,5,72716.219,0,3067
2901835805,1,Male,56,2,14729.5,0,80190
2901905810,1,Female,56,8,29163.369,0,80264
1560424417,1,Female,56,2,19148.65,0,43909
1903620704,1,Male,56,3,57221.289,1950,52458
801436702,1,Male,56,3,86029.719,0,21451
2107086517,1,Female,56,4,27874.391,0,59004
300443505,1,Male,56,5,328895.78,5806.4502,7323
2803945005,1,Female,56,4,86497.156,0,77190
100510403,1,Female,56,2,30507.109,0,297
400087905,1,Female,56,4,36666.57,0,9636
206879701,1,Male,56,4,113091.88,0,4098
2701948305,1,Female,56,3,15663.2,0,75367
701560606,1,Male,56,5,60465.301,960,19187
201115903,1,Female,56,8,140766.16,0,2893
807201201,1,Male,56,2,45982.289,0,23268
2260465912,1,Male,56,5,17577.131,0,63226
1801746408,1,Male,56,7,22957.561,0,50986
2401222603,1,Male,56,3,107565.81,0,66259
2260132814,1,Male,56,5,44256.379,1500,62194
160179907,1,Male,56,4,63628.711,0,2312
860543015,1,Male,56,7,22493.66,0,24847
501061206,1,Male,56,1,29076.92,0,12185
260115919,1,Male,56,6,38108.762,0,5457
3002228006,1,Male,56,4,14118.97,0,81105
1524916607,1,Male,56,4,96568.758,1665,43189
3063488310,1,Male,56,3,5145.8398,0,83530
300744718,1,Female,56,3,46820.75,0,7590
100856006,1,Male,56,3,60589.031,6096.77,515
804267702,1,Male,56,2,22347.529,0,22209
2404079823,1,Male,56,3,52426.211,0,67310
2701840017,1,Male,56,3,10035.84,0,75187
1700261506,1,Male,56,5,38095.359,1741.9301,47221
2702045701,1,Male,56,4,46475.379,4440,75424
2660095308,1,Male,56,2,23991.051,0,73737
201211706,1,Female,56,2,15688.5,0,2916
2460693822,1,Male,56,5,14759,0,67951
3062910411,1,Male,56,5,71427.547,55474.828,83219
160067010,1,Male,56,6,36566.52,0,1930
2601587606,1,Female,56,3,157672.11,0,72264
400031005,1,Male,56,2,11235.78,0,9563
502536306,1,Male,56,6,105904.39,0,12821
260243306,1,Male,56,5,69964.539,0,6070
460006604,1,Male,56,2,20676.4,0,11188
2103027203,1,Female,56,3,19581.939,0,58244
360198721,1,Male,56,3,26249.49,0,9510
2161189307,1,Male,56,5,20627.199,43.540001,59741
761835901,1,Male,56,3,36335.391,0,20589
1104657501,1,Male,56,4,58648.262,0,31564
1301544416,1,Male,56,1,45733.68,0,36931
1603366702,1,Male,56,6,20513.1,396,45553
801992606,1,Male,56,5,34288.52,3300,21662
1800781704,1,Male,56,4,134385.23,0,50158
360121526,1,Male,56,4,55542.32,0,9190
2460370910,1,Female,56,2,9659.5303,0,67613
201741705,1,Male,56,5,55180.289,0,3032
204612701,1,Female,56,4,186774.53,9900,3647
913924402,1,Female,56,4,25845.01,3774.1899,26847
401240201,1,Male,56,1,8202.0996,0,10850
3000914804,1,Male,56,2,22219.66,0,80986
400945201,1,Male,56,9,61858.66,1451.61,10403
803275903,1,Male,56,2,105787.83,0,21969
1902270503,1,Female,56,2,29017.721,0,52268
360104308,1,Male,56,2,36366.559,0,9155
2303283812,1,Female,56,7,99084.047,0,65421
801222006,1,Male,56,4,117564.84,0,21391
2404184019,1,Male,56,6,118301.06,0,67313
501577204,1,Male,56,4,116532.55,0,12388
401154309,1,Female,56,5,18539.59,101.61,10733
761145207,1,Male,56,3,13624.09,0,20459
1360496811,1,Male,56,8,19750.779,150,38053
2201050403,1,Male,56,7,91935.141,2612.8999,60525
1604065302,1,Female,56,3,87983.5,0,45795
2760806714,1,Male,56,6,165515.38,3990,76289
3200582202,1,Female,56,3,106162.32,0,86845
2460626404,1,Male,56,4,21639.699,580.64001,67908
102174415,1,Female,56,5,69278.008,0,1387
917349901,1,Female,56,3,26775.939,0,27171
160187302,1,Female,56,3,143436.47,11206.44,2368
1407698702,1,Female,56,2,53267.199,4500,39669
2807928520,1,Male,56,1,25816.52,0,78033
401068705,1,Male,56,6,39314.73,1800,10562
2501379902,1,Female,56,4,131873.86,0,69049
1960126906,1,Male,56,6,61298.77,0,54246
2202660409,1,Male,56,4,54462.84,6677.4102,61521
1000491406,1,Male,56,2,112026.63,0,28402
2605429503,1,Female,56,2,93447.57,0,73192
260317316,1,Male,56,3,69442.297,0,6389
360002508,1,Male,56,1,11636.91,0,8621
504146701,1,Male,56,6,52864.559,1200,13476
360160223,1,Male,56,1,12437.27,0,9335
401051306,1,Female,56,3,34711.82,3483.8701,10549
1101307704,1,Male,56,4,88193.109,33300,31123
2202868205,1,Male,56,4,34434.941,0,61713
1060652623,1,Male,56,6,52299.871,600,30911
2504908303,1,Male,56,6,74880.289,3425.8,71029
600991005,1,Male,56,3,113123.32,0,16667
501199003,1,Male,56,1,40845.34,0,12226
805440306,1,Female,56,1,6558.7202,0,22626
1801140202,1,Female,56,6,136813.69,0,50394
3260347407,1,Male,56,3,24024.17,0,88351
1561098307,1,Female,56,2,17625.33,0,44353
2601141901,1,Female,56,2,31677.23,0,72178
560023223,1,Male,56,6,65735.531,7461.29,14885
1108391723,1,Male,56,6,38631.141,0,32188
2260550905,1,Female,56,8,92951.438,1161.29,63562
909713505,1,Male,56,6,92167.281,275.79999,26483
2300010301,1,Male,56,3,100000.43,0,63777
2200902201,1,Female,56,9,60785.898,0,60444
917825403,1,Female,56,2,36590.102,0,27221
2860028207,1,Male,56,4,55774.609,0,78281
460201610,1,Female,56,7,56835.23,375,11624
401420509,1,Female,56,6,25367.84,1161.28,11084
2400820702,1,Female,56,5,53950.801,0,66168
911718705,1,Female,56,3,72427.133,19185,26667
2400895306,1,Female,56,3,15945.64,0,66194
1060386401,1,Male,56,1,16286.93,0,30562
2001153420,1,Female,56,4,56789.602,5225.7998,55524
1461377707,1,Male,56,6,30590.141,0,41477
2061247609,1,Female,56,2,25930.51,105,57116
1410613222,1,Female,56,2,20673.289,0,40055
2606626823,1,Female,56,3,30191.789,0,73605
2203013411,1,Male,56,2,114361.84,0,61788
207955418,1,Male,56,3,66111.57,0,4409
102292303,1,Male,56,3,6067.8901,2467.74,1550
560220219,1,Male,56,9,58182.172,1204.83,15277
3160441319,1,Male,56,4,25487.9,0,86205
204532003,1,Female,56,1,19975.449,0,3614
1201207303,1,Female,56,2,40133.59,8834.5098,34284
2701919822,1,Female,56,2,10777.5,0,75287
2400684801,1,Female,56,8,100154.39,10500,66127
400117201,1,Female,56,1,75665.703,0,9668
2300228603,1,Male,56,3,119631.11,0,63861
2460796619,1,Male,56,3,22485.24,0,68089
460187904,1,Female,56,2,21496.16,0,11587
600101806,1,Male,56,13,34229.5,0,15723
2701027321,1,Male,56,4,18473.91,0,74753
2502800904,1,Female,56,2,31654.619,0,69743
2460648510,1,Female,56,7,38497.898,1016.12,67922
3005959202,1,Female,56,2,22654.4,0,81453
2105619818,1,Female,56,8,31845.641,0,58702
505885401,1,Male,56,5,511937.53,0,14310
1261521519,1,Male,56,4,13592.17,8970.96,36379
2461084214,2,Male,56,8,11269.74,0,68455
3201023206,1,Female,56,6,56104.98,3089.02,87075
1202698906,1,Male,56,5,19491.83,1741.92,34573
3007010223,1,Female,56,4,11977.38,0,81609
1261276411,1,Male,56,6,30548.721,0,36196
460257907,1,Female,56,6,15769.29,0,11698
1524172805,1,Male,56,5,52081.93,0,43117
505933911,1,Male,56,2,53804.328,0,14355
1260181517,1,Female,56,2,26223.141,0,35427
1906010206,1,Male,56,2,29481.26,0,52782
300232902,1,Male,56,5,55568.34,1306.45,7075
1302213402,1,Male,56,2,34824.309,0,37334
260368003,1,Male,56,5,14015.23,0,6588
800980803,1,Female,56,1,25412.16,0,21316
2804270906,1,Female,56,1,26121.119,0,77235
1526367519,1,Male,56,10,58926,0,43399
860084423,1,Female,56,6,93706.781,0,24103
1410929623,1,Male,56,4,86122.727,4800,40100
505093006,1,Male,56,1,23383.58,0,13874
2301728803,1,Male,56,1,12688.52,0,64610
802616906,1,Male,56,4,347743.28,0,21814
703828207,1,Male,56,2,36121.219,0,19716
2760771213,1,Male,56,6,12418.73,0,76232
2960010719,1,Male,56,4,51878.828,0,80466
1406851802,1,Male,56,4,65704.891,0,39587
2901044611,1,Male,56,6,64478.781,10830,79498
1501035904,1,Female,56,2,28217.449,0,41577
2107526824,1,Female,56,4,20911.439,1800,59185
1161394605,1,Female,56,5,59154.449,10500,33642
1261388313,1,Male,56,6,28020.27,116.12,36297
3061204010,1,Male,56,3,10590.8,0,82608
1204286819,1,Female,56,1,6363.9302,0,35093
1561893402,1,Male,56,2,28975.9,0,44817
807116601,1,Male,56,1,50039.469,0,23222
3062185908,1,Male,56,2,19090.711,0,82998
460166515,1,Male,56,2,10923.83,0,11492
1504328303,1,Male,56,1,29193.619,0,41829
1907109805,1,Male,56,8,69624.57,2400,52904
1201738304,1,Male,56,1,16609.99,0,34398
1902270501,1,Female,56,5,231396.5,31935.471,52266
3101112204,1,Male,56,5,99710.891,0,83943
600226804,1,Female,56,1,24039.391,0,15857
802554801,1,Male,56,2,41776.531,0,21806
1603366503,1,Male,56,3,35796.219,0,45542
1503874701,1,Female,56,2,16672.119,0,41794
1201188906,1,Male,56,3,24443.09,8999.9902,34282
1204310318,1,Male,56,1,11347.82,0,35109
1960529706,1,Male,56,5,39920.32,6600,55242
2301011705,1,Male,56,2,26257.18,0,64228
3062541605,1,Male,56,4,25666.73,0,83115
1760071405,1,Male,56,5,32279.26,1004.51,49120
703330016,1,Male,56,2,15955.74,0,19596
2060065517,1,Male,56,3,82337.992,0,56319
1060505713,1,Male,56,4,15329.56,0,30741
2602022502,1,Female,56,2,36752.59,0,72372
2104758217,1,Female,56,1,21675.98,0,58507
3062473723,1,Male,56,4,54255.711,0,83103
502484401,1,Female,56,4,50487.691,8709.6602,12806
915567904,1,Male,56,3,51200.898,0,27039
2101991605,1,Female,56,2,75516.367,0,58116
860600410,1,Male,56,3,24856.5,0,24980
2960133711,1,Male,56,2,26631.141,0,80671
1902070001,1,Male,56,3,48297.48,0,52205
1301030704,1,Male,56,1,22942.609,0,36760
101378904,1,Male,56,2,32796.73,0,888
2700910504,1,Female,56,5,87386.289,0,74712
2105197824,1,Male,56,4,84210.352,32400,58591
1003187616,1,Male,56,3,179554.34,3000,29499
1060207707,1,Male,56,3,29191.17,0,30202
918618005,1,Male,56,3,94946.5,5225.7998,27283
506309810,1,Male,56,2,62827.859,0,14569
204979306,1,Male,56,5,86358.313,0,3741
460146508,1,Male,56,3,23224.6,0,11418
3160075923,1,Male,56,5,15861.45,217.73,85611
1524386610,1,Male,56,3,44852.441,9000,43152
860597705,1,Female,56,4,39742.488,0,24967
1302582217,1,Male,56,5,30996.34,0,37485
100144201,1,Female,56,4,128202.89,7548.3799,84
1960512901,1,Female,56,1,21015.711,0,55221
1361074202,1,Male,56,1,13570.15,0,38404
908103003,1,Male,56,5,185812.73,28161.26,26328
3260039018,1,Male,56,3,35087.988,0,88072
1405015702,1,Male,56,6,42049.16,0,39276
1960529705,1,Male,56,1,21569.439,0,55241
807752903,1,Female,56,1,13993.18,0,23420
860353714,1,Male,56,5,45467.391,1800,24590
760549506,1,Female,56,3,18474.67,580.64001,20267
1600165606,1,Male,56,4,82492.891,0,45064
1060255502,1,Male,56,6,80362.813,2641.9199,30384
601443614,1,Female,56,5,46801.238,0,17362
100601302,1,Male,56,6,36436.129,0,360
2900364419,1,Male,56,7,25860.98,0,79009
2403943902,1,Male,56,6,6527.7798,1573.54,67201
502191502,1,Male,56,2,16997.75,0,12646
3061933508,1,Male,56,3,12381.55,4790.3101,82847
2505118324,1,Male,56,4,68834.492,0,71186
1501124201,1,Male,56,5,33801.828,0,41583
2302816702,1,Male,56,4,45073.762,5850,65095
2002992420,1,Male,56,5,34297.18,435.48001,56022
2061646205,1,Male,56,7,14938.63,0,57421
918669702,1,Female,56,1,15816.38,0,27292
400885705,1,Male,56,2,34647.5,0,10369
1800113602,1,Female,56,2,83852.453,0,49738
2060208410,1,Male,56,4,26209.43,0,56495
1301286504,1,Male,56,3,30327.949,0,36842
704031508,1,Male,56,3,52485.23,0,19760
2504344220,1,Male,56,5,31657.9,0,70586
1203308610,1,Male,56,3,13817.69,810,34791
204255001,1,Male,56,1,19809.779,0,3582
1060207314,1,Male,56,3,41953.172,0,30199
807023304,1,Male,56,2,51665.48,0,23196
3102892402,1,Male,56,3,27799.15,145.16,84635
1801348617,1,Male,56,4,209722.45,2547,50599
1260185211,1,Male,56,5,28348.211,145.16,35444
1603954202,1,Male,56,3,77322.281,0,45726
2807173702,1,Male,56,3,26517.311,0,77841
2701382318,1,Male,56,4,40602.699,0,75013
1600909403,1,Male,56,2,17192.699,0,45176
2560133821,1,Male,56,2,31483.26,0,71417
1601079605,1,Male,56,1,24934.41,0,45206
1860003821,1,Male,56,7,39250.801,0,51148
804390803,1,Male,56,4,24931.189,0,22271
2501876704,1,Female,56,2,18909.82,0,69285
800282701,1,Male,56,3,75718.023,0,21107
2100695001,1,Female,56,2,11270,0,57933
1301291617,1,Female,56,2,21699.029,0,36860
2061407418,1,Female,56,4,15583.43,0,57310
2702040023,1,Male,56,2,30749.311,0,75399
2401414203,1,Male,56,2,39370.23,0,66335
3202543324,1,Female,56,3,16729.82,0,87873
2901325906,1,Male,56,5,67246.844,0,79756
400938006,1,Male,56,4,12913.49,2903.22,10402
960026208,1,Female,56,8,14667.02,0,27912
1561073718,1,Female,56,5,44336.031,3000,44318
860087214,1,Male,56,3,83970.203,0,24128
1261203007,1,Male,56,3,17750.23,232.25,36126
805949006,1,Male,56,1,217446.84,0,22837
1108630603,1,Male,56,6,40734.051,0,32223
920538405,1,Male,56,2,25063.98,0,27468
2060374704,1,Male,56,7,9452.4502,0,56665
660029405,1,Male,56,7,108392.69,24387.09,18054
860805522,1,Female,56,1,39331.801,0,25236
3160426920,1,Male,56,4,15367.32,0,86140
1960158409,1,Male,56,3,21535.869,0,54347
1060448710,1,Male,56,4,37514.191,2400,30708
1525277508,1,Male,56,4,14055.39,0,43250
3060348810,1,Male,56,2,8009.4902,0,82222
1601183301,1,Male,56,3,39947.738,0,45223
101617902,1,Male,56,2,91935.773,0,1042
1100220301,1,Male,56,2,39832.551,0,30937
600769904,1,Male,56,1,72485.047,0,16444
2800975606,1,Male,56,3,128283.65,0,76653
3202611911,1,Male,56,7,119865.1,0,87946
1301286202,1,Male,56,4,50934.039,0,36836
1106070923,1,Male,56,4,24262.43,0,31790
101152601,1,Male,56,4,100622.92,9300,710
860152902,1,Male,56,1,27395.02,0,24229
860811420,1,Female,56,2,28729.301,0,25289
1060193520,1,Female,56,5,36346.012,0,30178
1301607401,1,Male,56,4,35061.57,0,37021
860811503,1,Male,56,1,18897.77,0,25292
1960075717,1,Male,56,6,30663.881,0,54122
700942903,1,Male,56,8,19507.881,0,19076
2302931213,1,Male,56,6,57856.309,0,65182
1204039813,1,Male,56,6,30221.301,1050,35020
1700327406,1,Male,56,5,58569.398,4935.48,47240
2660528610,1,Male,56,5,78160.578,900,74133
918991305,1,Female,56,6,48694.469,0,27324
2500868904,1,Female,56,2,95499.633,0,68837
1360360009,1,Female,56,5,58256,2032.25,37914
100992905,1,Male,56,4,64674.691,5632.25,613
560200214,1,Male,56,2,36215.289,0,15166
3010420601,1,Male,56,2,29975.4,0,82120
960022212,1,Male,56,5,48352.672,0,27885
2960207910,1,Male,56,2,7576.4902,0,80773
1360257212,1,Female,56,4,46571.238,0,37831
1900302405,1,Male,56,4,70521.531,0,51810
1505482506,1,Male,56,4,43605.18,7548.3799,41940
160203511,1,Male,56,8,103461.87,8419.3398,2458
1360281514,1,Female,56,1,10637.6,0,37874
1107824006,1,Male,56,5,44902.16,0,32083
2460402719,1,Male,56,2,13815.89,0,67635
1561118617,1,Male,56,4,99663.898,0,44371
660059912,1,Female,56,1,15849.2,0,18361
560360218,1,Male,56,2,25971.881,0,15405
1161304301,1,Female,56,1,12820.62,0,33519
3201541615,1,Female,56,4,62059.039,0,87415
1301568917,1,Male,56,3,62567.57,0,36969
2602903402,1,Male,56,2,11178.98,0,72597
1408206301,1,Female,56,6,115364.24,0,39723
960001934,1,Male,56,3,60585.891,348.38,27663
3160439610,1,Male,56,7,19047.029,1617.39,86180
2260321513,1,Female,56,1,16611.5,0,62800
2803612802,1,Male,56,5,57172.102,3900,77149
1701192201,1,Female,56,3,9132.6699,0,47607
2201278702,1,Female,56,4,72786.828,900,60657
2260522706,1,Female,56,4,253032.77,0,63418
2604771301,1,Female,56,1,133366.69,0,73020
1701734214,1,Female,56,1,12336.09,0,47868
1100280703,1,Female,56,1,27461.24,0,30953
1518675903,1,Male,56,3,27824.561,0,42739
1161127511,1,Female,56,3,11030.57,0,33311
762008514,1,Male,56,9,30805.16,580.64001,20686
2500114403,1,Male,56,4,33431.25,0,68540
360007804,1,Male,56,1,140588.98,0,8699
203826803,1,Male,56,1,19266,0,3504
200191306,1,Male,56,2,175716.16,0,2710
401417522,1,Male,56,3,35322.039,0,11060
2901630023,1,Male,56,5,76556.594,0,79998
504657902,1,Male,56,3,40526.012,0,13648
906391902,1,Female,56,3,28095,0,26176
503633405,1,Male,56,3,86102.719,0,13285
600855304,1,Male,56,3,47986.828,5516.1201,16523
560065515,1,Male,56,2,5107.1299,0,14964
1300405402,1,Male,56,5,43263.191,2758.0601,36611
1302951903,1,Female,56,3,36590.102,1451.61,37662
601480612,1,Male,56,3,49770.48,9660,17585
